time,x,y,xd,yd,zdd,h,q1,q2,q1d,q2d,tau1,tau2,Fx,Fy,Fz,basepos
10.789166666666125,-0.03189007920529455,0.22665880978574254,14.825706368161983,-2.551434769780176,43.51415920301683,0.6308174287753215,-9.63201518511693,-2.1043804626712626,-46.02215737005933,-23.82053257003942,9.0,0.4007187394114453,0,0,0,0.7462784618666266
10.790166666666124,-0.017666227401841983,0.22403352599180926,14.031273690166003,-3.079759769950801,38.284195125794305,0.6305226969053914,-9.678049682280637,-2.125913364780887,-46.03449716370559,-21.532902109624445,9.0,0.11710838997399264,0,0,0,0.7466914152955355
10.791166666666124,-0.004195516766560381,0.22092009748306396,13.276545899625276,-3.5262552320672356,33.91080420343044,0.6302723376513141,-9.724052126069468,-2.145315592325792,-46.002443788830384,-19.402227544905237,9.0,-0.17320477081933916,0,0,0,0.7471532019176008
10.792166666666123,0.008562635298462712,0.2173911527148453,12.564740739796552,-3.9045372789489896,33.41733925421061,0.6300406068327151,-9.769983118906213,-2.1627438274931285,-45.93099283674505,-17.428235167336602,9.0,-0.4581531450538847,0,0,0,0.74766323062922
10.793166666666123,0.020650139368813825,0.21350736565473594,11.896499072453171,-4.22623738341324,31.34112184523354,0.6297374641341732,-9.815807749350478,-2.1783495591597606,-45.824630444265885,-15.605731666632183,9.0,-0.7297934286450243,0,0,0,0.7482205889253823
10.794166666666122,0.032108372681650704,0.20931929380752726,11.270761062943933,-4.501092268847355,32.155580321657354,0.6296755345775963,-9.861494947355233,-2.192276105968828,-45.68719800475485,-13.926546809067442,9.0,-0.9832363323566256,0,0,0,0.7488240381460207
10.795166666666121,0.04297699654481468,0.20486907002248317,10.685415249874566,-4.737132303206261,0.0,0.6296504958905291,-9.907016801994034,-2.2046570388778837,-45.521854638802004,-12.380932909055641,9.0,-1.2157521807949507,0,0,0,0.7494720200553738
10.796166666666121,0.053293263315852185,0.2001918952822349,10.137760865527675,-4.940906123898511,39.902841272705246,0.6296607140857375,-9.95234790190571,-2.215615564939326,-45.33109991167572,-10.958526061442251,9.0,-1.4260793258948326,0,0,0,0.7501626703652788
10.79716666666612,0.06309166516411474,0.19531732029452537,9.624826364392051,-5.117706075825478,35.234238228517356,0.629718732660101,-9.997464732468766,-2.2252645416954175,-45.11683056305559,-9.648976756091665,9.0,-1.6139165134644102,0,0,0,0.7508938362722831
10.79816666666612,0.07240381433072954,0.19027032563518986,9.143581941227964,-5.271776482715815,0.0,0.6298149138412276,-10.042345146608653,-2.2337068839357515,-44.88041413988799,-8.44234224033369,9.0,-1.7795650262372433,0,0,0,0.7516630961969575
10.79916666666612,0.0812584752077811,0.18507222042669233,8.691076294911154,-5.406497316558588,32.45554925699451,0.6301358471063853,-10.086967915628367,-2.2410361971034622,-44.6227690197145,-7.329313167710883,9.0,-1.9236850794525182,0,0,0,0.7524677807128152
