t[s],q_urdf_hip,q_urdf_knee,qd_urdf_hip,qd_urdf_knee,qdd_urdf_hip,qdd_urdf_knee,Tau_urdf_hip,Tau_urdf_knee
0.89,0.7830494385095621,-1.2204494100513061,-11.189417672850842,17.8829156298589,8.49765345243344,-291.9674747551304,-4.146854162567133,-0.48546560815813783
0.895,0.7273147914816187,-1.13833401877089,-11.146929405588676,16.423078256083247,23.024016382230002,-248.3057470559064,-3.3309862044889185,-0.4062326655476712
0.9,0.672155744863231,-1.0624262711668713,-11.031809323677525,15.181549520803715,29.19950609758098,-210.5635725356243,-2.803585755016682,-0.3435072669828672
0.905,0.617726685897283,-0.9917826128762433,-10.88581179318962,14.128731658125593,39.52884076314794,-189.46977044660395,-1.8668337460542854,-0.2800298215681266
0.91,0.5642858479504136,-0.9258756988467804,-10.68816758937388,13.181382805892573,41.584301339331034,-164.99680877371543,-1.484219265829096,-0.23319199115670894
0.915,0.5118846175370275,-0.8640937050366605,-10.480246082677224,12.356398762023996,43.64264583351965,-145.8866815821408,-1.1114931907245424,-0.19113188830527475
0.92,0.4605744532694794,-0.805958878266094,-10.262032853509625,11.626965354113292,44.56985594027708,-127.7632219907909,-0.8354174319087283,-0.1538475756348793
0.925,0.41037853540043817,-0.7510181320452973,-10.03918357380824,10.988149244159338,54.04388578179286,-124.99950777803298,-0.19177938051996166,-0.10651646250480991
0.93,0.3615337146759418,-0.6992023735189514,-9.768964144899275,10.363151705269173,61.06021706706602,-119.60419344336168,0.21102029762679642,-0.06420384154652047
0.935,0.3142153993781221,-0.6503767198286896,-9.463663059563945,9.765130738052365,64.85092070868029,-111.09243966630541,0.38457362252435606,-0.029570697934665623
0.94,0.26851835709801936,-0.6043283771300855,-9.139408456020544,9.209668539720838,64.87917745662962,-98.59333116804565,0.35983649956877867,-0.004148406645261538
0.945,0.22444329425433238,-0.5607448677106824,-8.815012568737396,8.71670188388061,66.81455300215377,-88.96501483085662,0.391318369266099,0.02257103008461737
0.95,0.18203859523569924,-0.5193854836620508,-8.480939803726628,8.271876809726328,65.95177610854799,-76.20693633596187,0.3077882227429088,0.04195735340367722
0.955,0.1412826906197798,-0.47993127302181826,-8.151180923183889,7.890842128046518,60.86163172388799,-58.78825185639664,0.09805322795765455,0.050932546289734495
0.96,0.10204832679695755,-0.4419467686779956,-7.8468727645644485,7.596900868764536,53.42405271047359,-38.97749207913773,-0.1422310532221278,0.05323736715810516
0.965,0.06414956429189714,-0.40493670163615136,-7.579752501012081,7.402013408368847,43.338015799396345,-16.420440056864038,-0.4014910423666129,0.048551486721257725
0.97,0.027334252181821637,-0.3683371455957287,-7.363062422015099,7.319911208084527,22.824849164800128,17.427709247189796,-0.8544766133569275,0.021044078569327787
0.975,-0.008910438699133855,-0.33130189682412636,-7.248938176191098,7.407049754320476,-3.6103555375446774,56.84207772701302,-1.3206318315294017,-0.020017880527352747
0.98,-0.045245388468527964,-0.2928455961093487,-7.266989953878822,7.691260142955541,-37.312362199456544,100.92137753462794,-1.7969833414059508,-0.07851479447714463
0.985,-0.08251314729290848,-0.2518662609562053,-7.453551764876105,8.195867030628682,-59.85045312306809,130.58845959376072,-1.8796058144594232,-0.1140374693859586
0.99,-0.12127716744536571,-0.20762221431321787,-7.752804030491445,8.848809328597484,-112.87183644171444,189.78960835100224,-2.4012780377452203,-0.21328962079258074
0.995,-0.1628629835088658,-0.1586334274614554,-8.317163212700017,9.797757370352496,-184.4843420139213,264.6485864510607,-2.9959066431879267,-0.34891092993151873
1.0,-0.2090609081227139,-0.10302842594841641,-9.239584922769623,11.121000302607799,-285.41754540888604,370.4541820770811,-3.763081246618367,-0.5342456961128901
1.005,-0.26239427137178417,-0.03816206988345039,-10.666672649814053,12.973271212993204,69.24185754676006,38.579294943586405,1.6045918188604198,0.25648089573290134
1.01,-0.31399658818218545,0.02766876855510529,-10.320463362080254,13.166167687711136,95.93015401806282,5.904006651134928,1.7012021526255765,0.31408411392792296
1.015,-0.3632006511421352,0.09364720715993935,-9.84081259198994,13.195687720966811,98.52075163963113,-19.45679281903604,1.5065769410231116,0.3034256941890238
1.02,-0.4099416953110941,0.15913922594429752,-9.348208833791784,13.098403756871631,148.5857467507311,-101.99361276821963,1.9715668615223618,0.3732533018753582
1.025,-0.4529680958112847,0.22208140440945018,-8.605280100038128,12.588435693030533,151.56516151133536,-141.0793725796638,2.045539031381064,0.3396553521636126
1.03,-0.49220536727369196,0.2814965985601112,-7.8474542924814505,11.883038830132215,151.60185263370093,-165.69067666592076,2.279882548444045,0.30752271376364065
1.035,-0.5276525924202566,0.3367695257941243,-7.089445029312946,11.05458544680261,149.44855840138814,-178.97847048924962,2.632666434573702,0.27793792057930494
1.04,-0.5593636036067866,0.3875679912659061,-6.342202237306005,10.159693094356362,147.1808595370207,-185.23211135713495,3.0782345863576337,0.254012977589286
1.045,-0.5873950933048911,0.4337356539537595,-5.606297939620902,9.233532537570687,119.28957545075679,-141.83453512080973,3.1146241677039734,0.20676852001709556
1.05,-0.6124443436167267,0.4763574532635927,-5.009850062367118,8.524359861966639,121.54936786767507,-143.1075888322223,3.626509241907541,0.2028053034743842
1.055,-0.6344548597318704,0.5154015628526203,-4.4021032230287425,7.808821917805528,123.84360547849758,-145.19338191946417,4.142302923360259,0.19864797226828218
1.06,-0.6533692857100517,0.5508158378936613,-3.7828851956362546,7.082855008208207,125.68994959087195,-146.36311550055598,4.639449500003055,0.19481021752149222
1.065,-0.6691414629484612,0.5825710350471884,-3.154435447681895,6.351039430705427,126.92095120637794,-146.5623262052991,5.097871568533707,0.1912336267778588
1.07,-0.6817406164067112,0.6106621740455831,-2.5198306916500055,5.618227799678931,127.3421946753889,-145.7363202653014,5.498662006023182,0.18775979180971783
1.075,-0.6911562149980766,0.6351099050373452,-1.883119718273061,4.889546198352424,127.21665828999164,-144.69971223946504,5.837707930589004,0.1845572483750503
1.08,-0.6973913971321921,0.6559401432231207,-1.2470364268231027,4.166047637155099,126.31235996714895,-143.12308524095988,6.102277052774387,0.1814647458739091
1.085,-0.700468770267129,0.6731923042778721,-0.6154746269873579,3.4504322109502996,124.74446284157693,-141.1708006918634,6.291591980394472,0.17868353587988117
1.09,-0.7004275318310264,0.6869151953153271,0.008247687220526823,2.7445782074909824,122.7712961105243,-139.34493598144763,6.411930213354219,0.17639871239200414
1.095,-0.6973170109921606,0.6971544629532458,0.6221041677731484,2.047853527583744,120.34277976266549,-137.44067273178462,6.4627381893269655,0.1745831864746582
1.1,-0.6911979206592282,0.7039577137728699,1.223818066586476,1.360650163924821,117.63779690359809,-135.71181656185263,6.451386065793307,0.17332795687817215
1.105,-0.6821378854037059,0.7073681691784477,1.8120070511044664,0.6820910811155578,114.82395062378748,-134.4447178175742,6.385735654150764,0.17263543280003116
1.11,-0.6702072513825889,0.7074175066385862,2.386126804223404,0.009867492027686775,111.8220027443914,-133.3687023541397,6.266059778712082,0.17235407099058775
1.115,-0.655481067292862,0.7041326265398711,2.9452368179453607,-0.6569760197430118,108.69218148566938,-132.5227191367385,6.0968049227928205,0.17238617502840647
1.12,-0.6380375786659935,0.6975346784627375,3.488697725373708,-1.3195896154267044,105.51775206021614,-131.99564582187713,5.883075174437621,0.1726356962409705
1.125,-0.6179561462376196,0.687636839240057,4.016286485674788,-1.97956784453609,102.37322658217658,-131.85928800430975,5.629486680472348,0.17299565151728763
1.13,-0.5953153831446912,0.6744425178172688,4.528152618585671,-2.6388642845576387,99.32720931453878,-132.18346856330436,5.340161827214689,0.1733482709439948
1.135,-0.5701914398188994,0.657943609680398,5.024788665158365,-3.2997816273741605,96.44709158974467,-133.04869225925563,5.018877949626404,0.17357058931575153
1.14,-0.542656319203364,0.6381184842370458,5.507024123107088,-3.965025088670439,93.80486775517306,-134.56066717766384,4.66929165341891,0.17354079365577485
1.145,-0.5127760768939492,0.614929342114252,5.976048461882954,-4.637828424558758,91.48717660500017,-136.8725176291057,4.295292073027633,0.17314912417233755
1.15,-0.4806086551694094,0.5883183870507306,6.433484344907955,-5.322191012704286,89.61501957634107,-140.22224701727487,3.901573334800326,0.17232266870821839
1.155,-0.4462008579554611,0.5582018758117773,6.88155944278966,-6.02330224779066,88.38337516516754,-144.99371673735368,3.494579047876139,0.17108693536712352
1.16,-0.4095834763623836,0.5244605216543902,7.323476318615498,-6.748270831477429,88.08826614304502,-151.2470259309414,3.0840189844346395,0.17004172059060968
1.165,-0.37076388811573,0.4869379918487295,7.763917649330723,-7.504505961132136,53.93040049042412,-95.72042603332534,1.8436978621645432,0.12610139245872248
1.17,-0.3305960398568158,0.4470224513922357,8.033569651782843,-7.983108091298762,75.50259787622187,-137.27505468494553,2.0198481046831236,0.15095113933024312
1.175,-0.288540626650996,0.40367503456861825,8.411082641163953,-8.66948336472349,84.46210345492116,-161.9605354150985,1.8063415708083426,0.15539355482723566
1.18,-0.24437366085880322,0.35627860435962333,8.83339315843856,-9.479286041798982,87.5339369136268,-172.79868397634897,1.453516753204253,0.15372576558015574
1.185,-0.19801834664376974,0.30456220705121967,9.271062843006693,-10.343279461680726,94.42879551064172,-186.18430537614577,1.1878558225912514,0.15885209070853876
1.19,-0.14930231254097023,0.2481912021084124,9.743206820559902,-11.274200988561455,108.0231786121989,-203.64849753463278,1.0639939506990577,0.17763013000587557
1.195,-0.09788569897286575,0.18672898472723928,10.283322713620896,-12.29244347623462,-70.91373067834235,43.57364286449916,-1.6748573974239116,-0.13865589069324744
1.2,-0.04824192867171983,0.12635610841767866,9.928754060229185,-12.074575261912125,-106.32025913825719,96.66483012750973,-1.8323353446869834,-0.20931876882398004
1.205,-0.0012561648490303362,0.06839985286130579,9.3971527645379,-11.591251111274577,-137.2584104348385,108.27015785881099,-2.0229469477244044,-0.2993106301300459
1.21,0.0422981387127882,0.01315035125140318,8.710860712363708,-11.049900321980521,-170.88049309367565,118.71921206665323,-2.331242619869664,-0.3946858233985307
1.215,0.08158042994726485,-0.039131170056833094,7.85645824689533,-10.456304261647254,53.88986086486079,-140.60442499493996,0.41648842409163395,0.03050473386312391
1.22,0.12220996770336301,-0.09492780198994287,8.125907551219633,-11.159326386621954,-34.87648157353187,-62.927011004457825,-0.6561435697596154,-0.1667031663708666
1.225,0.16196759342012287,-0.1522976091981641,7.951525143351974,-11.473961441644244,13.722452764186109,-116.1425711342757,0.04327813080060333,-0.07787716721155201
1.23,0.2020682804559874,-0.2125709806847422,8.020137407172905,-12.054674297315623,95.4502181503684,-197.67035222229003,1.423255896213844,0.07887821363682067
1.235,0.24455522294561113,-0.27778611097687755,8.497388497924748,-13.043026058427074,77.70417144402845,-186.84323710050455,1.602852521821097,0.026065757986316298
1.24,0.2889847697213356,-0.34767232219652555,8.88590935514489,-13.977242243929597,-66.21460107818405,-77.72001760755586,-0.6413336196068464,-0.2972526744110842
1.245,0.3317589514701054,-0.41950153385636246,8.55483634975397,-14.365842331967377,-207.81031857628372,217.76055089999727,-3.2902545913066765,-0.4440544354291051
1.25,0.36933787525446815,-0.4858867317436994,7.515784756872551,-13.277039577467391,-208.5535193061575,406.8349100501513,-3.7929930834429713,-0.2779614756469826
1.255,0.401702961056177,-0.5421010568797826,6.473017160341763,-11.242865027216634,-210.71729238266732,415.0091236794485,-5.2907403569855695,-0.26861020638156136
1.26,0.4288001145483191,-0.5879401539238795,5.419430698428426,-9.167819408819392,-149.6992153742924,264.8612287155079,-4.947072077280893,-0.21984285077100177
1.265,0.45215478765610395,-0.6271577202500889,4.670934621556964,-7.843513265241853,-247.94344381926794,218.08804348921012,-9.600000000000001,-0.5185747036268383
1.27,0.4693108746684071,-0.6609230854890679,3.431217402460624,-6.7530730477958025,-223.77656243527008,202.6078107142821,-9.600000000000001,-0.45628278227604113
1.275,0.48087254761982845,-0.6896232554601899,2.312334590284274,-5.740033994224392,-300.8920266333978,1683.515379327404,-9.600000000000001,0.5760492776551565
1.28,0.4849119199054149,-0.6762355409481268,0.8078744571172849,2.677542902412627,-161.5745278535528,-535.5081013311706,-9.600000000000001,-0.8912144760574409
