time,shoulder_pos,shoulder_vel,shoulder_torque,elbow_pos,elbow_vel,elbow_torque
3.493350744247436523e+00,6.542992294193936686e-01,-6.340659340659343002e+00,-2.457142857142857295e+00,-1.324628061341272200e+00,1.302197802197802190e+01,8.813186813186813851e+00
3.494777441024780273e+00,6.455558098725902028e-01,-5.769230769230766498e+00,-2.131868131868131400e+00,-1.304226749065378499e+00,1.335164835164835040e+01,8.821978021978022610e+00
3.496567249298095703e+00,6.368123903257867369e-01,-5.307692307692306599e+00,-2.307692307692308376e+00,-1.280910963607226449e+00,1.412087912087912400e+01,8.276923076923075939e+00
3.498220920562744141e+00,6.251544975967107121e-01,-6.538461538461540101e+00,-8.637362637362636875e+00,-1.257595178149074400e+00,1.489010989010989050e+01,1.013186813186813140e+01
3.499808788299560547e+00,6.134966048676346873e-01,-7.175824175824175200e+00,5.199999999999999289e+00,-1.234279392690922350e+00,1.425274725274725540e+01,-3.828571428571429180e+00
3.501411437988281250e+00,6.076676585030895694e-01,-4.098901098901102102e+00,8.320879120879119739e+00,-1.216792553597315418e+00,1.003296703296703640e+01,-6.896703296703297070e+00
3.502896785736083984e+00,6.047531853208170105e-01,-1.043956043956043800e+00,8.742857142857143771e+00,-1.205134660868239393e+00,5.989010989010985497e+00,-8.435164835164835395e+00
3.504540443420410156e+00,6.047531853208170105e-01,3.626373626373649017e-01,9.701098901098902161e+00,-1.199305714503694276e+00,2.802197802197802901e+00,-8.373626373626374075e+00
3.506160020828247070e+00,6.047531853208170105e-01,5.494505494505830256e-02,1.057142857142857295e+01,-1.199305714503694276e+00,1.868131868131897022e-01,-8.619780219780219355e+00
3.507665157318115234e+00,6.047531853208170105e-01,-9.780219780219781001e-01,1.128351648351648251e+01,-1.202220187685966835e+00,-2.560439560439562001e+00,-8.892307692307692690e+00
3.509195566177368164e+00,6.018387121385586624e-01,-2.450549450549452501e+00,1.150329670329670506e+01,-1.208049134050511952e+00,-4.736263736263737201e+00,-9.112087912087911690e+00
3.510680437088012695e+00,5.960097657740135446e-01,-3.461538461538459899e+00,1.091428571428571459e+01,-1.219707026779587977e+00,-7.109890109890109500e+00,-8.760439560439561291e+00
3.512367963790893555e+00,5.901808194094826376e-01,-2.956043956043956200e+00,1.048351648351648180e+01,-1.234279392690922350e+00,-9.219780219780218999e+00,-9.481318681318681385e+00
3.513817548751831055e+00,5.872663462272100787e-01,-1.681318681318678898e+00,1.013186813186813140e+01,-1.248851758602270934e+00,-1.093406593406593430e+01,-9.270329670329671146e+00
3.515315771102905273e+00,5.872663462272100787e-01,5.494505494505830256e-02,9.920879120879121160e+00,-1.266338597695892076e+00,-1.234065934065934300e+01,-9.270329670329671146e+00
3.516951799392700195e+00,5.901808194094826376e-01,1.527472527472525599e+00,9.701098901098902161e+00,-1.289654383154044126e+00,-1.330769230769230660e+01,-9.947252747252747440e+00
3.518425703048706055e+00,5.930952925917409857e-01,2.604395604395605801e+00,9.771428571428572241e+00,-1.310055695429923617e+00,-1.464835164835164960e+01,-1.017582417582417520e+01
3.519937038421630859e+00,5.989242389562861035e-01,3.703296703296700798e+00,1.008791208791208760e+01,-1.336285954070348225e+00,-1.675824175824175910e+01,-9.797802197802198521e+00
3.521575450897216797e+00,6.047531853208170105e-01,4.208791208791211602e+00,1.079120879120879195e+01,-1.365430685893031182e+00,-1.893406593406593430e+01,-9.314285714285714946e+00
3.523019313812255859e+00,6.105821316853621283e-01,3.813186813186810298e+00,1.064175824175824303e+01,-1.394575417715728349e+00,-2.124175824175824090e+01,-7.406593406593406925e+00
3.524534940719604492e+00,6.164110780498930353e-01,3.769230769230766498e+00,1.037802197802197668e+01,-1.429549095902956424e+00,-2.289010989010989050e+01,-2.149450549450548920e+00
3.526000499725341797e+00,6.222400244144381531e-01,4.076923076923080203e+00,1.054505494505494667e+01,-1.461608300907911939e+00,-2.302197802197802190e+01,2.000000000000000000e+00
3.527416467666625977e+00,6.280689707789690601e-01,4.472527472527474401e+00,1.094065934065934087e+01,-1.493667505912867455e+00,-2.181318681318681385e+01,4.883516483516483930e+00
3.529006004333496094e+00,6.368123903257867369e-01,4.978021978021978100e+00,1.038681318681318544e+01,-1.525726710917837181e+00,-1.963736263736263865e+01,5.701098901098902161e+00
3.530611038208007812e+00,6.455558098725902028e-01,5.483516483516481799e+00,1.014065934065934016e+01,-1.554871442740520138e+00,-1.732967032967032850e+01,4.356043956043954779e+00
3.532046794891357422e+00,6.542992294193936686e-01,6.384615384615386802e+00,1.078241758241758319e+01,-1.578187228198672187e+00,-1.631868131868131755e+01,2.817582417582418230e+00
3.533564805984497070e+00,6.630426489661971345e-01,6.692307692307693401e+00,1.013186813186813140e+01,-1.604417486839096796e+00,-1.579120879120879195e+01,2.263736263736262799e+00
3.535211801528930664e+00,6.747005416952731593e-01,7.153846153846153300e+00,1.052747252747252915e+01,-1.630647745479521404e+00,-1.636263736263736135e+01,3.309890109890108789e+00
3.536678075790405273e+00,6.863584344243491842e-01,7.593406593406591298e+00,1.049230769230769056e+01,-1.653963530937673454e+00,-1.669230769230769340e+01,5.199999999999999289e+00
3.538316011428833008e+00,6.980163271534252090e-01,7.527472527472525599e+00,1.077362637362637443e+01,-1.680193789578083852e+00,-1.612087912087912045e+01,7.213186813186812429e+00
3.539940595626831055e+00,7.125886930647737927e-01,7.725274725274722698e+00,1.067692307692307807e+01,-1.706424048218508460e+00,-1.497802197802197810e+01,7.134065934065933590e+00
3.541450738906860352e+00,7.213321126115772586e-01,7.527472527472525599e+00,1.067692307692307807e+01,-1.726825360494387951e+00,-1.291208791208791240e+01,5.569230769230770761e+00
3.543034791946411133e+00,7.359044785229258423e-01,7.923076923076919797e+00,1.061538461538461675e+01,-1.744312199588009094e+00,-1.157142857142856940e+01,3.740659340659341581e+00
3.544533252716064453e+00,7.475623712520018671e-01,8.736263736263737201e+00,1.009670329670329636e+01,-1.761799038681616025e+00,-1.080219780219780290e+01,2.404395604395602959e+00
3.546224117279052734e+00,7.621347371633504508e-01,9.065934065934065700e+00,7.424175824175822669e+00,-1.776371404592964609e+00,-1.029670329670329920e+01,1.586813186813188281e+00
3.547772645950317383e+00,7.767071030746990346e-01,9.373626373626372299e+00,5.454945054945053329e+00,-1.793858243686585752e+00,-9.989010989010985497e+00,1.164835164835164250e+00
3.549288988113403320e+00,7.941939421683059663e-01,9.571428571428569398e+00,3.186813186813186149e+00,-1.808430609597920125e+00,-9.791208791208788398e+00,1.191208791208790529e+00
3.550905942916870117e+00,8.058518348973819911e-01,9.197802197802197099e+00,1.789010989010989761e+00,-1.823002975509268708e+00,-9.351648351648350399e+00,9.978021978021978100e-01
3.552526712417602539e+00,8.233386739910031338e-01,9.329670329670328499e+00,3.296703296703284991e-01,-1.837575341420617292e+00,-9.087912087912087600e+00,8.659340659340664104e-01
3.554029464721679688e+00,8.349965667200791586e-01,9.000000000000000000e+00,-3.999999999999985789e-01,-1.852147707331965876e+00,-8.648351648351649601e+00,9.362637362637364902e-01
3.555637359619140625e+00,8.495689326314135315e-01,8.868131868131868600e+00,-1.903296703296703640e+00,-1.863805600061041901e+00,-8.318681318681321102e+00,7.780219780219788106e-01
3.557029247283935547e+00,8.641412985427621152e-01,8.362637362637364902e+00,-2.474725274725274815e+00,-1.875463492790117925e+00,-8.010989010989014503e+00,8.571428571428576504e-01
3.558523416519165039e+00,8.728847180895655811e-01,7.593406593406591298e+00,-2.887912087912088310e+00,-1.887121385519193950e+00,-7.681318681318678898e+00,5.934065934065948511e-01
3.560188770294189453e+00,8.874570840009141648e-01,7.791208791208788398e+00,-3.617582417582417165e+00,-1.898779278248269975e+00,-7.351648351648350399e+00,3.912087912087898189e-01
3.561838865280151367e+00,8.991149767299901896e-01,7.395604395604394199e+00,-4.021978021978021900e+00,-1.910437170977346000e+00,-7.043956043956043800e+00,6.285714285714298910e-01
3.563494920730590820e+00,9.107728694590662144e-01,7.527472527472525599e+00,-5.586813186813186505e+00,-1.922095063706422025e+00,-6.714285714285715301e+00,3.472527472527460191e-01
3.565055131912231445e+00,9.224307621881422392e-01,7.593406593406591298e+00,-6.615384615384614975e+00,-1.933752956435498049e+00,-6.340659340659343002e+00,3.736263736263722990e-01
3.566543579101562500e+00,9.340886549172182640e-01,7.285714285714284699e+00,-7.898901098901099260e+00,-1.942496375982301515e+00,-6.208791208791211602e+00,2.153846153846146194e-01
3.568193912506103516e+00,9.457465476462942888e-01,7.021978021978021900e+00,-8.083516483516483220e+00,-1.951239795529104981e+00,-5.769230769230766498e+00,1.450549450549445396e-01
3.569786548614501953e+00,9.544899671930977547e-01,6.054945054945058303e+00,-8.804395604395605091e+00,-1.959983215075908447e+00,-5.571428571428569398e+00,1.274725274725270197e-01
3.571368694305419922e+00,9.661478599221737795e-01,6.054945054945058303e+00,-8.215384615384614619e+00,-1.968726634622726124e+00,-5.505494505494503699e+00,3.076923076923065992e-02
3.572933912277221680e+00,9.748912794689914563e-01,5.747252747252744598e+00,-9.085714285714285410e+00,-1.977470054169529590e+00,-5.131868131868131400e+00,3.956043956043941989e-02
3.574607372283935547e+00,9.836346990157949222e-01,5.615384615384613198e+00,-9.701098901098900384e+00,-1.986213473716333056e+00,-5.131868131868131400e+00,-1.362637362637357796e-01
3.576228380203247070e+00,9.923781185625983881e-01,5.615384615384613198e+00,-9.745054945054944184e+00,-1.994956893263136521e+00,-4.604395604395605801e+00,-1.010989010989007397e-01
3.577848434448242188e+00,1.001121538109401854e+00,4.912087912087912400e+00,-1.022857142857142776e+01,-2.000785839627681639e+00,-4.538461538461540101e+00,-1.802197802197795795e-01
3.579479217529296875e+00,1.006950484473946972e+00,4.340659340659343002e+00,-9.762637362637363481e+00,-2.006614785992212546e+00,-4.164835164835167802e+00,-3.296703296703284991e-01
3.581092834472656250e+00,1.015693904020750438e+00,3.945054945054941697e+00,-9.050549450549450370e+00,-2.015358205539030223e+00,-3.835164835164832198e+00,-4.967032967032949387e-01
3.582731723785400391e+00,1.021522850385295555e+00,3.637362637362635098e+00,-8.909890109890110210e+00,-2.021187151903561130e+00,-3.791208791208788398e+00,-5.406593406593422912e-01
3.584357738494873047e+00,1.024437323567553904e+00,2.670329670329671501e+00,-8.435164835164835395e+00,-2.027016098268106248e+00,-3.725274725274722698e+00,-6.637362637362649309e-01
3.585978507995605469e+00,1.030266269932099021e+00,2.362637362637364902e+00,-8.118681318681318260e+00,-2.032845044632637155e+00,-3.593406593406591298e+00,-5.582417582417598112e-01
3.587576627731323242e+00,1.033180743114371580e+00,2.428571428571430602e+00,-7.591208791208790885e+00,-2.038673990997182273e+00,-3.131868131868131400e+00,-4.791208791208774187e-01
3.589274883270263672e+00,1.039009689478902487e+00,2.230769230769233502e+00,-7.265934065934066766e+00,-2.041588464179440621e+00,-2.692307692307693401e+00,-7.868131868131875706e-01
